id,datetime,visitor_id,device_type,revenue,tax,id,device_name 
2988,2019-08-23 00:00:00,73413812327691,4,495.50635926583715,0.07,4,Unknown
2989,2019-09-09 00:00:00,54773217626560,3,99.33065614924386,0.07,3,Mobile Phone
2990,2019-09-15 00:00:00,25324464875669,1,835.3664750015822,0.19,1,Desktop
2991,2019-10-01 00:00:00,58003310774462,4,111.25690073370232,0.19,4,Unknown
2992,2019-09-11 00:00:00,62211294676354,4,333.84026125100286,0.07,4,Unknown
2993,2019-08-27 00:00:00,23118522128153,1,62.14020997042887,0.19,1,Desktop
2994,2019-10-31 00:00:00,38954296644381,1,232.15723693891152,0.07,1,Desktop
2995,2019-10-17 00:00:00,43092822303094,4,420.1087679823871,0.19,4,Unknown
2996,2019-09-19 00:00:00,38203025902429,4,192.8623484764934,0.19,4,Unknown
2997,2019-10-20 00:00:00,16630585351425,2,404.3897448527023,0.19,2,Tablet
2998,2019-08-12 00:00:00,5713263006961,4,634.0238972744279,0.19,4,Unknown
2999,2019-08-12 00:00:00,3533485382114,2,179.69445548022125,0.07,2,Tablet
3000,2019-08-06 00:00:00,4176815351104,3,366.6520830415075,0.19,3,Mobile Phone
3001,2019-10-29 00:00:00,73317165231043,2,448.61918543626774,0.19,2,Tablet
3002,2019-11-02 00:00:00,84744045472749,1,526.014062858123,0.19,1,Desktop
3003,2019-09-16 00:00:00,32284708208827,3,387.16872289696545,0.19,3,Mobile Phone
3004,2019-08-27 00:00:00,73413812327691,3,479.4868337557815,0.19,3,Mobile Phone
3005,2019-09-20 00:00:00,28842110050527,4,651.1526752330873,0.07,4,Unknown
3006,2019-09-23 00:00:00,47664863556068,1,593.5863141757033,0.07,1,Desktop
3007,2019-08-30 00:00:00,86558726073878,4,631.3993647212683,0.19,4,Unknown
3008,2019-09-02 00:00:00,40016929778196,3,166.50294399493777,0.19,3,Mobile Phone
3009,2019-10-26 00:00:00,83992641884753,1,370.83282921820893,0.19,1,Desktop
3010,2019-09-09 00:00:00,59031733116584,1,180.5998231325799,0.07,1,Desktop
3011,2019-08-08 00:00:00,68383215363169,2,305.1419130773742,0.19,2,Tablet
3012,2019-10-04 00:00:00,1866877376386,4,191.16857142303513,0.07,4,Unknown
3013,2019-10-31 00:00:00,8636742713087,2,617.290290845041,0.19,2,Tablet
3014,2019-09-03 00:00:00,56387322458527,4,210.80765640413483,0.07,4,Unknown
3015,2019-08-10 00:00:00,52397825521739,4,624.0331866485342,0.07,4,Unknown
3016,2019-11-02 00:00:00,47020843679390,4,391.7853287702267,0.07,4,Unknown
3017,2019-09-21 00:00:00,25612270718418,1,502.2532780978611,0.19,1,Desktop
3018,2019-08-13 00:00:00,22879843507858,1,493.32571962069864,0.19,1,Desktop
3019,2019-08-24 00:00:00,7297573562612,2,439.07788592983616,0.07,2,Tablet
3020,2019-08-29 00:00:00,40598746003159,1,556.1445362845047,0.19,1,Desktop
3021,2019-10-26 00:00:00,70026751534723,3,361.1138129797129,0.19,3,Mobile Phone
3022,2019-08-22 00:00:00,99046344585869,1,354.0555709842337,0.07,1,Desktop
3023,2019-08-06 00:00:00,68478013903195,1,198.89725374166122,0.19,1,Desktop
3024,2019-09-08 00:00:00,50379732745122,4,639.8276949849569,0.19,4,Unknown
3025,2019-08-20 00:00:00,70110228329117,1,141.36604697883786,0.19,1,Desktop
3026,2019-08-26 00:00:00,43321840089488,4,185.53171819436835,0.19,4,Unknown
3027,2019-09-05 00:00:00,46994243727071,2,408.9030853060479,0.07,2,Tablet
3028,2019-09-18 00:00:00,83086641657973,2,158.36187236443786,0.07,2,Tablet
3029,2019-11-02 00:00:00,62477244684069,1,404.78948522513275,0.19,1,Desktop
3030,2019-08-22 00:00:00,41499685994601,3,190.7178709488779,0.07,3,Mobile Phone
3031,2019-09-22 00:00:00,92379231251388,1,197.92835866261305,0.07,1,Desktop
3032,2019-09-13 00:00:00,79142567172225,3,520.7293848508193,0.19,3,Mobile Phone
3033,2019-09-15 00:00:00,50228143086179,1,300.84170786317566,0.19,1,Desktop
3034,2019-08-07 00:00:00,33557759507202,4,95.55881570567635,0.07,4,Unknown
3035,2019-11-02 00:00:00,77208976181347,3,511.5995679277874,0.19,3,Mobile Phone
3036,2019-08-14 00:00:00,13338811947619,3,165.38619167740472,0.07,3,Mobile Phone
3037,2019-09-23 00:00:00,33947753875678,4,422.6033265691879,0.07,4,Unknown
3038,2019-10-26 00:00:00,60657663602578,4,542.3183744995014,0.07,4,Unknown
3039,2019-10-12 00:00:00,4148471386289,3,310.1758082570955,0.07,3,Mobile Phone
3040,2019-08-06 00:00:00,33208440188590,3,383.13272839573784,0.19,3,Mobile Phone
3041,2019-09-16 00:00:00,66609230796845,3,336.34599992075147,0.19,3,Mobile Phone
3042,2019-10-12 00:00:00,71133947892157,3,310.0118695735454,0.07,3,Mobile Phone
3043,2019-09-30 00:00:00,30570536871046,2,392.40849964396483,0.19,2,Tablet
3044,2019-08-12 00:00:00,52130267774035,2,351.4049136986881,0.07,2,Tablet
3045,2019-09-20 00:00:00,26395652544979,3,282.13565391711415,0.19,3,Mobile Phone
3046,2019-08-12 00:00:00,18892006264733,4,104.59108697871312,0.19,4,Unknown
3047,2019-10-20 00:00:00,92443730575172,2,177.1895074732319,0.19,2,Tablet
3048,2019-10-22 00:00:00,23848371141156,1,119.08376703410808,0.07,1,Desktop
3049,2019-08-23 00:00:00,54404998375668,2,119.19617480715954,0.07,2,Tablet
3050,2019-10-17 00:00:00,5034954133775,1,189.31352092996022,0.19,1,Desktop
3051,2019-09-10 00:00:00,41564480314906,2,542.902434185464,0.19,2,Tablet
3052,2019-10-28 00:00:00,5283053775046,3,239.66169001968348,0.07,3,Mobile Phone
3053,2019-10-23 00:00:00,53508804122862,2,518.4619474626364,0.07,2,Tablet
3054,2019-09-27 00:00:00,27680951148851,1,571.1420846844462,0.19,1,Desktop
3055,2019-09-06 00:00:00,84023847547772,2,191.1588710961415,0.19,2,Tablet
3056,2019-08-16 00:00:00,88621414179358,3,80.0446123248167,0.07,3,Mobile Phone
3057,2019-10-14 00:00:00,12188358758222,3,165.13293019461614,0.07,3,Mobile Phone
3058,2019-09-18 00:00:00,64301294818295,3,270.6759528225641,0.07,3,Mobile Phone
3059,2019-10-04 00:00:00,78637907417209,2,502.887308328734,0.07,2,Tablet
3060,2019-11-01 00:00:00,69795992933356,4,391.23460524044344,0.07,4,Unknown
3061,2019-08-17 00:00:00,95989411012767,3,484.3521528006671,0.07,3,Mobile Phone
3062,2019-10-21 00:00:00,90554355799690,3,345.98233950125854,0.07,3,Mobile Phone
3063,2019-09-01 00:00:00,89515852626954,1,435.06264512820104,0.19,1,Desktop
3064,2019-09-17 00:00:00,50640465358534,1,519.6452657426444,0.19,1,Desktop
3065,2019-11-03 00:00:00,92139591985066,2,476.448145037355,0.19,2,Tablet
3066,2019-10-01 00:00:00,89468185343231,1,364.61572808993344,0.07,1,Desktop
3067,2019-09-04 00:00:00,74810603124062,1,535.0456465961515,0.19,1,Desktop
3068,2019-10-13 00:00:00,96883769273574,4,641.6311639420982,0.07,4,Unknown
3069,2019-10-29 00:00:00,93735083409406,1,628.334698964405,0.19,1,Desktop
3070,2019-10-31 00:00:00,26899688281502,4,54.859483516718,0.07,4,Unknown
3071,2019-10-26 00:00:00,52557761494817,4,318.8368634359758,0.07,4,Unknown
3072,2019-09-17 00:00:00,62507641046969,1,590.1792134934573,0.19,1,Desktop
3073,2019-08-17 00:00:00,41650372250944,3,371.88463268615624,0.07,3,Mobile Phone
3074,2019-10-31 00:00:00,38006618621394,2,423.3213533204631,0.07,2,Tablet
3075,2019-10-12 00:00:00,55104934739621,1,57.22723797627668,0.19,1,Desktop
3076,2019-10-18 00:00:00,77897436341417,4,201.90750141293495,0.07,4,Unknown
3077,2019-09-25 00:00:00,68770225343785,3,523.0657303220244,0.19,3,Mobile Phone
3078,2019-10-28 00:00:00,77007671118332,2,43.40753530760663,0.19,2,Tablet
3079,2019-09-08 00:00:00,82022647357682,2,580.766705953906,0.19,2,Tablet
3080,2019-08-19 00:00:00,25080014196455,1,487.2960717297001,0.19,1,Desktop
3081,2019-10-13 00:00:00,84199139330796,1,104.78247454224021,0.07,1,Desktop
3082,2019-10-31 00:00:00,51654728337847,4,25.113820196348417,0.07,4,Unknown
3083,2019-09-14 00:00:00,98250703570948,1,610.37441453516,0.19,1,Desktop
3084,2019-10-18 00:00:00,50006460229365,2,33.63021620544099,0.07,2,Tablet
3085,2019-09-25 00:00:00,91674159157870,1,315.4095053646233,0.19,1,Desktop
3086,2019-10-14 00:00:00,76093463049416,2,478.7424480594158,0.19,2,Tablet
3087,2019-10-05 00:00:00,7297573562612,1,370.58548056597573,0.19,1,Desktop
3088,2019-10-24 00:00:00,72817627293976,2,581.9388846691371,0.07,2,Tablet
3089,2019-10-30 00:00:00,93624923402554,1,536.5653231513553,0.07,1,Desktop
3090,2019-09-09 00:00:00,97415069148040,1,669.5463408357398,0.07,1,Desktop
3091,2019-10-10 00:00:00,32682384648417,4,36.52109978400803,0.19,4,Unknown
3092,2019-08-12 00:00:00,8069957344076,2,369.93910822511674,0.07,2,Tablet
3093,2019-09-14 00:00:00,15687429943452,2,349.0457634983445,0.07,2,Tablet
3094,2019-08-18 00:00:00,51770556649116,4,95.91505536076217,0.07,4,Unknown
3095,2019-10-12 00:00:00,46303122551225,4,368.8028655765952,0.07,4,Unknown
3096,2019-09-20 00:00:00,83240693556140,4,312.19403795158956,0.19,4,Unknown
3097,2019-09-16 00:00:00,42066278076781,3,341.3192062612465,0.19,3,Mobile Phone
3098,2019-08-27 00:00:00,8636742713087,2,334.50351465374985,0.19,2,Tablet
3099,2019-09-08 00:00:00,52946186408353,3,283.2099737084045,0.07,3,Mobile Phone
3100,2019-09-03 00:00:00,92926931127130,3,445.48402660779914,0.19,3,Mobile Phone
3101,2019-08-12 00:00:00,58446578862513,4,500.770905006474,0.07,4,Unknown
3102,2019-10-28 00:00:00,55748762270042,2,50.11587406251305,0.07,2,Tablet
3103,2019-10-16 00:00:00,82767192426344,2,517.8451950505563,0.19,2,Tablet
3104,2019-09-05 00:00:00,2550609494700,1,614.8458824838951,0.19,1,Desktop
3105,2019-10-09 00:00:00,73266645520796,4,595.3202930911622,0.07,4,Unknown
3106,2019-10-28 00:00:00,16943097809537,1,83.54116469417211,0.19,1,Desktop
3107,2019-09-22 00:00:00,79047396341564,3,978.5990517292244,0.19,3,Mobile Phone
3108,2019-09-17 00:00:00,53835660978704,3,50.849840783319,0.19,3,Mobile Phone
3109,2019-10-03 00:00:00,860585536576,4,138.79302420246188,0.19,4,Unknown
3110,2019-09-08 00:00:00,18368355074381,3,801.0650428705984,0.07,3,Mobile Phone
3111,2019-09-01 00:00:00,69335727355815,2,135.97779809055976,0.19,2,Tablet
3112,2019-09-18 00:00:00,33579866993692,4,16.45505487408598,0.19,4,Unknown
3113,2019-10-19 00:00:00,85257222159247,1,142.92824382098294,0.19,1,Desktop
3114,2019-09-08 00:00:00,163806277540,1,683.2525535809716,0.07,1,Desktop
3115,2019-09-08 00:00:00,57006454574403,3,930.583893050266,0.19,3,Mobile Phone
3116,2019-08-21 00:00:00,3176082311769,3,363.1369986137831,0.19,3,Mobile Phone
3117,2019-11-04 00:00:00,1079174711428,4,722.4269485595338,0.07,4,Unknown
3118,2019-09-17 00:00:00,23918675260267,2,377.26249285466605,0.07,2,Tablet
3119,2019-08-25 00:00:00,15349552823277,4,765.5437332789057,0.07,4,Unknown
3120,2019-09-08 00:00:00,40939079090342,2,69.05727064312339,0.07,2,Tablet
3121,2019-10-26 00:00:00,61596726268355,4,468.7480899930276,0.19,4,Unknown
3122,2019-08-24 00:00:00,27263535630360,4,5.887482882564425,0.19,4,Unknown
3123,2019-11-03 00:00:00,37280247067119,4,189.08164438531094,0.07,4,Unknown
3124,2019-11-02 00:00:00,57009167762776,3,46.31639796399186,0.07,3,Mobile Phone
3125,2019-11-02 00:00:00,85417230051673,4,7.946520004192956,0.19,4,Unknown
3126,2019-11-02 00:00:00,48350591974662,4,155.41744021089966,0.07,4,Unknown
3127,2019-08-23 00:00:00,23092789728654,2,507.5690104955311,0.19,2,Tablet
3128,2019-08-17 00:00:00,19261762256933,4,347.55549966658543,0.19,4,Unknown
3129,2019-09-25 00:00:00,41339670015296,3,227.3714160531985,0.07,3,Mobile Phone
3130,2019-10-02 00:00:00,21169787879642,1,668.0119754422458,0.07,1,Desktop
3131,2019-11-02 00:00:00,1753038996661,3,568.4611027207652,0.07,3,Mobile Phone
3132,2019-09-25 00:00:00,18892006264733,1,65.81677290741919,0.07,1,Desktop
3133,2019-08-20 00:00:00,82867093091181,4,119.36441981342881,0.07,4,Unknown
3134,2019-10-31 00:00:00,66831915032470,1,83.31427734554241,0.07,1,Desktop
3135,2019-09-28 00:00:00,48968285889742,2,654.8539216434099,0.19,2,Tablet
3136,2019-08-20 00:00:00,46541025111972,1,104.75254551780425,0.07,1,Desktop
3137,2019-08-28 00:00:00,93507204971755,2,396.8838663306814,0.19,2,Tablet
3138,2019-10-03 00:00:00,60439197682159,3,158.6590354769393,0.07,3,Mobile Phone
3139,2019-08-13 00:00:00,2943068404086,1,389.8097896357492,0.19,1,Desktop
3140,2019-10-03 00:00:00,54408192089859,1,142.276785384046,0.19,1,Desktop
3141,2019-09-21 00:00:00,24371325021137,2,665.8090734149713,0.07,2,Tablet
3142,2019-09-10 00:00:00,15733765868949,4,462.1344290137337,0.07,4,Unknown
3143,2019-08-22 00:00:00,27015679408153,3,424.1904016362032,0.19,3,Mobile Phone
3144,2019-09-09 00:00:00,5669136312961,3,415.29486632785694,0.19,3,Mobile Phone
3145,2019-08-09 00:00:00,88350798514387,4,34.411383301799454,0.19,4,Unknown
3146,2019-09-22 00:00:00,91929466811490,2,506.9978533454058,0.19,2,Tablet
3147,2019-10-11 00:00:00,6517890573698,1,410.3367502439433,0.19,1,Desktop
3148,2019-10-11 00:00:00,1347709708047,2,602.4634827602571,0.19,2,Tablet
3149,2019-10-21 00:00:00,55129633864856,4,420.03163035292897,0.19,4,Unknown
3150,2019-09-07 00:00:00,70357914738659,4,0.8567333306609951,0.19,4,Unknown
3151,2019-09-29 00:00:00,10698522990654,1,232.5847141999059,0.19,1,Desktop
3152,2019-09-10 00:00:00,62867109801473,3,542.3207887125789,0.19,3,Mobile Phone
3153,2019-08-28 00:00:00,90006720305521,4,113.72587662254634,0.19,4,Unknown
3154,2019-10-13 00:00:00,99491660811390,2,393.0856483597523,0.19,2,Tablet
3155,2019-11-04 00:00:00,2669706688525,2,547.1219638219555,0.07,2,Tablet
3156,2019-11-01 00:00:00,23930734434630,2,371.8422796977116,0.07,2,Tablet
3157,2019-10-14 00:00:00,23151552508797,3,186.38913355456748,0.07,3,Mobile Phone
3158,2019-08-09 00:00:00,45616810034771,2,336.9149553491229,0.19,2,Tablet
3159,2019-09-20 00:00:00,29301582259647,2,442.60617396751894,0.07,2,Tablet
3160,2019-09-11 00:00:00,48647386918802,4,204.7616641666686,0.07,4,Unknown
3161,2019-09-15 00:00:00,86093673362172,1,256.4804692031404,0.07,1,Desktop
3162,2019-08-14 00:00:00,41914764347237,3,203.6198414583598,0.19,3,Mobile Phone
3163,2019-10-15 00:00:00,76784059428101,1,300.42352873341815,0.19,1,Desktop
3164,2019-11-04 00:00:00,3189665498734,3,16.66386114674856,0.19,3,Mobile Phone
3165,2019-08-10 00:00:00,17919983189919,1,541.4076602127624,0.07,1,Desktop
3166,2019-08-08 00:00:00,76142071910644,4,621.1140840637736,0.19,4,Unknown
3167,2019-09-01 00:00:00,70545844579682,1,798.1247242233547,0.07,1,Desktop
3168,2019-11-02 00:00:00,85628533535416,2,511.61565158931074,0.07,2,Tablet
3169,2019-10-28 00:00:00,8133696347981,4,235.82765292348654,0.07,4,Unknown
3170,2019-09-10 00:00:00,68280253191996,2,245.01506705972704,0.07,2,Tablet
3171,2019-10-14 00:00:00,71624127119212,4,119.25832867249775,0.19,4,Unknown
3172,2019-10-24 00:00:00,13508265746183,2,45.78244195714224,0.07,2,Tablet
3173,2019-10-24 00:00:00,73041876226907,3,122.95652357316844,0.19,3,Mobile Phone
3174,2019-09-20 00:00:00,13459155940901,3,635.6393128806948,0.07,3,Mobile Phone
3175,2019-10-23 00:00:00,64023254042274,3,571.6815672195622,0.19,3,Mobile Phone
3176,2019-09-04 00:00:00,27796118065114,1,565.5682415622334,0.07,1,Desktop
3177,2019-09-16 00:00:00,76778654454478,2,638.0266157073402,0.07,2,Tablet
3178,2019-09-01 00:00:00,86558726073878,4,274.5307782717801,0.07,4,Unknown
3179,2019-09-10 00:00:00,18806762222218,1,597.4285191796224,0.07,1,Desktop
3180,2019-10-21 00:00:00,37221506380632,2,493.1449935331641,0.19,2,Tablet
3181,2019-09-15 00:00:00,31161783828987,3,378.467925589829,0.19,3,Mobile Phone
3182,2019-08-23 00:00:00,70989119433001,2,1.3335128317610148,0.19,2,Tablet
3183,2019-09-30 00:00:00,49805255931409,2,392.40831808546454,0.07,2,Tablet
3184,2019-11-02 00:00:00,46782063961802,1,418.7083121582346,0.07,1,Desktop
3185,2019-09-23 00:00:00,93804223495935,1,71.17065339014292,0.07,1,Desktop
3186,2019-10-01 00:00:00,62130532145355,2,122.08581639904989,0.19,2,Tablet
3187,2019-09-20 00:00:00,19959191420084,2,617.5825997147864,0.19,2,Tablet
3188,2019-10-14 00:00:00,59193010519347,3,343.3357102388237,0.07,3,Mobile Phone
3189,2019-09-03 00:00:00,73478360324180,2,683.5041014171144,0.19,2,Tablet
3190,2019-10-29 00:00:00,39622892606535,3,239.34580659145587,0.07,3,Mobile Phone
3191,2019-09-24 00:00:00,11712191991643,3,563.0300009467335,0.19,3,Mobile Phone
3192,2019-08-17 00:00:00,70019227641098,2,507.49758572060415,0.19,2,Tablet
3193,2019-08-17 00:00:00,45175832554169,1,79.06234033500856,0.07,1,Desktop
3194,2019-09-18 00:00:00,14177218518074,3,340.00002316913793,0.19,3,Mobile Phone
3195,2019-08-31 00:00:00,71126580097204,2,383.5108592386844,0.07,2,Tablet
3196,2019-10-14 00:00:00,89221475389743,1,257.5851727228592,0.19,1,Desktop
3197,2019-09-03 00:00:00,53634703482807,2,584.67901248211,0.19,2,Tablet
3198,2019-08-14 00:00:00,84594406890189,3,572.5681343792812,0.19,3,Mobile Phone
3199,2019-09-15 00:00:00,1452631349399,2,513.042736549698,0.07,2,Tablet
3200,2019-09-04 00:00:00,83707217843900,3,7.380793334728251,0.07,3,Mobile Phone
3201,2019-09-07 00:00:00,93893545520683,1,131.89193340439056,0.19,1,Desktop
3202,2019-09-09 00:00:00,89169928347381,1,275.2842353967657,0.19,1,Desktop
3203,2019-08-23 00:00:00,27404268410607,2,213.71596787358797,0.19,2,Tablet
3204,2019-09-30 00:00:00,95782969496520,2,460.1215291122807,0.19,2,Tablet
3205,2019-10-21 00:00:00,51151434326174,3,255.0820751991782,0.19,3,Mobile Phone
3206,2019-08-19 00:00:00,32409943692775,4,657.6963425462956,0.19,4,Unknown
3207,2019-09-25 00:00:00,60316782609431,3,177.80223696478106,0.19,3,Mobile Phone
3208,2019-08-30 00:00:00,66296207884565,4,488.4449279830016,0.07,4,Unknown
3209,2019-09-08 00:00:00,50640465358534,4,984.1279878229249,0.19,4,Unknown
3210,2019-08-09 00:00:00,21581068597227,1,323.80388039296923,0.07,1,Desktop
3211,2019-08-29 00:00:00,64819792442638,1,237.4685855848032,0.07,1,Desktop
3212,2019-08-26 00:00:00,18583691523118,3,404.7473607901178,0.19,3,Mobile Phone
3213,2019-08-08 00:00:00,86270067945494,1,160.8305706158139,0.19,1,Desktop
3214,2019-09-20 00:00:00,21997611147084,4,45.908214500087794,0.07,4,Unknown
3215,2019-10-01 00:00:00,14504078806698,3,374.33821041111105,0.19,3,Mobile Phone
3216,2019-08-28 00:00:00,17420819132113,4,39.349641902542444,0.07,4,Unknown
3217,2019-10-17 00:00:00,60980251059472,1,163.4328001547015,0.07,1,Desktop
3218,2019-10-10 00:00:00,6427415785969,2,550.7881056942655,0.19,2,Tablet
3219,2019-09-15 00:00:00,35072319754081,1,757.3000933919179,0.07,1,Desktop
3220,2019-09-28 00:00:00,23215036526708,2,122.98603981772797,0.07,2,Tablet
3221,2019-09-29 00:00:00,50853147901423,1,895.2938834438086,0.19,1,Desktop
3222,2019-08-14 00:00:00,9835176557788,1,220.98989772237502,0.07,1,Desktop
3223,2019-11-04 00:00:00,38025257182986,1,589.649812924401,0.19,1,Desktop
3224,2019-10-29 00:00:00,10409346279482,3,488.7429355755269,0.19,3,Mobile Phone
3225,2019-09-14 00:00:00,40278915353239,2,87.27652518418108,0.19,2,Tablet
3226,2019-09-03 00:00:00,6656495868477,3,496.7660951270997,0.07,3,Mobile Phone
3227,2019-10-05 00:00:00,64910113165627,3,347.11902992584186,0.07,3,Mobile Phone
3228,2019-08-18 00:00:00,5835230254868,3,28.27185263070198,0.19,3,Mobile Phone
3229,2019-08-08 00:00:00,83992641884753,4,562.2984768476792,0.19,4,Unknown
3230,2019-10-22 00:00:00,10202385955733,4,307.4281975535579,0.19,4,Unknown
3231,2019-09-18 00:00:00,7527010558965,1,500.6696127176079,0.19,1,Desktop
3232,2019-09-08 00:00:00,88154469870718,4,588.3384731444397,0.07,4,Unknown
3233,2019-08-18 00:00:00,76758213657522,1,807.9105699980227,0.19,1,Desktop
3234,2019-09-26 00:00:00,14262500170292,2,459.70526492884795,0.07,2,Tablet
3235,2019-08-09 00:00:00,40278915353239,4,312.5073333264501,0.19,4,Unknown
3236,2019-09-21 00:00:00,57304043501325,4,613.0713705381452,0.19,4,Unknown
3237,2019-09-14 00:00:00,70302616411659,4,78.46784709373651,0.07,4,Unknown
3238,2019-08-12 00:00:00,5034922541142,1,355.33854333078955,0.07,1,Desktop
3239,2019-09-30 00:00:00,35497544976127,1,83.48656007463556,0.07,1,Desktop
3240,2019-08-13 00:00:00,4484028772044,1,195.87799080256875,0.19,1,Desktop
3241,2019-11-04 00:00:00,79503222532643,3,954.7843710345758,0.07,3,Mobile Phone
3242,2019-08-23 00:00:00,29913695286661,1,582.3902601364692,0.07,1,Desktop
3243,2019-08-14 00:00:00,88350798514387,4,378.92379873583747,0.19,4,Unknown
3244,2019-10-28 00:00:00,70293403553713,2,76.62481114013303,0.19,2,Tablet
3245,2019-10-29 00:00:00,95094084080984,2,163.94135791035438,0.19,2,Tablet
3246,2019-10-25 00:00:00,56387322458527,1,598.6966381201031,0.19,1,Desktop
3247,2019-10-27 00:00:00,73946740950828,4,901.0057432906522,0.07,4,Unknown
3248,2019-08-08 00:00:00,55698113706342,1,320.28124218528586,0.19,1,Desktop
3249,2019-08-23 00:00:00,36856464662695,1,480.97383902516964,0.19,1,Desktop
3250,2019-10-25 00:00:00,38712799665538,4,267.263328912433,0.07,4,Unknown
3251,2019-10-09 00:00:00,28558870784692,1,362.1252009581879,0.19,1,Desktop
3252,2019-10-06 00:00:00,67120133227,2,401.5963122088898,0.19,2,Tablet
3253,2019-09-14 00:00:00,76964233173664,1,319.89127598866577,0.19,1,Desktop
3254,2019-09-11 00:00:00,35334399488477,2,509.8750161258268,0.07,2,Tablet
3255,2019-10-12 00:00:00,57064853360866,4,439.3727603393572,0.07,4,Unknown
3256,2019-08-28 00:00:00,97471052410000,1,623.1075349360018,0.19,1,Desktop
3257,2019-09-06 00:00:00,1410231285025,2,184.59007391729884,0.19,2,Tablet
3258,2019-09-29 00:00:00,97868143787318,2,948.2687282338051,0.19,2,Tablet
3259,2019-10-16 00:00:00,83523289437100,1,580.4005127764716,0.19,1,Desktop
3260,2019-08-24 00:00:00,38469549974220,1,662.2962864499204,0.19,1,Desktop
3261,2019-09-15 00:00:00,7157110154421,3,929.0585776895601,0.19,3,Mobile Phone
3262,2019-08-20 00:00:00,20292235324952,1,422.62090544009334,0.19,1,Desktop
3263,2019-08-10 00:00:00,24264431564124,1,429.22159811147236,0.19,1,Desktop
3264,2019-10-10 00:00:00,13456674540308,3,241.4562525691416,0.07,3,Mobile Phone
3265,2019-10-13 00:00:00,20088312992553,2,992.5475976198185,0.07,2,Tablet
3266,2019-08-22 00:00:00,31012432180630,3,625.8810782108933,0.07,3,Mobile Phone
3267,2019-08-10 00:00:00,86859282614293,3,220.6816074138114,0.07,3,Mobile Phone
3268,2019-10-26 00:00:00,68159262080081,3,423.9348851640856,0.07,3,Mobile Phone
3269,2019-10-17 00:00:00,76093463049416,1,393.76142319137676,0.19,1,Desktop
3270,2019-08-28 00:00:00,32230429966306,1,519.7845000222477,0.19,1,Desktop
3271,2019-09-05 00:00:00,38716489905123,1,366.3177917236939,0.07,1,Desktop
3272,2019-08-17 00:00:00,16116398192709,3,487.02974854342244,0.19,3,Mobile Phone
3273,2019-09-12 00:00:00,41499685994601,4,168.2797617027552,0.07,4,Unknown
3274,2019-09-08 00:00:00,24447275064122,4,889.8656947905329,0.07,4,Unknown
3275,2019-10-25 00:00:00,34593849518703,1,651.5164180146826,0.19,1,Desktop
3276,2019-09-05 00:00:00,51103039763707,3,355.02080270144046,0.07,3,Mobile Phone
3277,2019-09-15 00:00:00,68770225343785,4,623.0677927432575,0.07,4,Unknown
3278,2019-09-17 00:00:00,67430649058140,1,628.6773276517182,0.19,1,Desktop
3279,2019-09-04 00:00:00,2943068404086,3,316.6449515638302,0.19,3,Mobile Phone
3280,2019-10-24 00:00:00,38635169893090,2,295.0216582613874,0.19,2,Tablet
3281,2019-10-19 00:00:00,73514856340551,3,308.66838968826977,0.07,3,Mobile Phone
3282,2019-08-27 00:00:00,99184275146484,3,522.3505617712035,0.07,3,Mobile Phone
3283,2019-09-27 00:00:00,27989760599775,1,570.9719385289726,0.07,1,Desktop
3284,2019-09-11 00:00:00,53990696248370,3,520.0508533067749,0.07,3,Mobile Phone
3285,2019-09-10 00:00:00,87824713158335,3,116.15231286940718,0.19,3,Mobile Phone
3286,2019-11-03 00:00:00,21234030160600,1,821.7021515605087,0.07,1,Desktop
3287,2019-10-06 00:00:00,317194944477,3,694.6919591929585,0.19,3,Mobile Phone
3288,2019-09-29 00:00:00,45517920617262,1,800.2653876639381,0.19,1,Desktop
3289,2019-10-13 00:00:00,36242126511552,3,383.1813184507372,0.19,3,Mobile Phone
3290,2019-09-12 00:00:00,89383413204380,3,672.5767847588783,0.19,3,Mobile Phone
3291,2019-09-04 00:00:00,74019332491246,2,188.85895141680254,0.19,2,Tablet
3292,2019-09-18 00:00:00,2144985475998,2,655.2131867047667,0.07,2,Tablet
3293,2019-08-06 00:00:00,7597272709777,2,521.03257194456,0.19,2,Tablet
3294,2019-09-18 00:00:00,1988258251896,2,585.6921114077296,0.19,2,Tablet
3295,2019-10-19 00:00:00,42358173990674,4,389.89946253437773,0.07,4,Unknown
3296,2019-10-11 00:00:00,65497631246466,2,558.3615112580792,0.07,2,Tablet
3297,2019-10-11 00:00:00,92949922918270,3,242.16821449756708,0.19,3,Mobile Phone
3298,2019-10-25 00:00:00,42659592663445,3,278.1815323682679,0.19,3,Mobile Phone
3299,2019-09-25 00:00:00,79713619080279,4,600.8053003281098,0.07,4,Unknown
3300,2019-09-09 00:00:00,85027375309713,4,410.17696828508207,0.07,4,Unknown
3301,2019-09-10 00:00:00,98148474364821,3,490.6508438117628,0.19,3,Mobile Phone
3302,2019-08-09 00:00:00,25703504080830,4,539.4753350782407,0.19,4,Unknown
3303,2019-09-27 00:00:00,87554666036875,4,214.98197539499128,0.19,4,Unknown
3304,2019-09-28 00:00:00,65998840166045,3,113.83335896826213,0.07,3,Mobile Phone
3305,2019-08-29 00:00:00,24549368711540,2,214.64696047121146,0.07,2,Tablet
3306,2019-08-31 00:00:00,18382673212693,1,669.6476677753049,0.19,1,Desktop
